,Real values,Predicted values
41161,495000,551501.0212539599
5740,499000,565991.8958843243
14054,179000,231355.75083924335
37298,330199,211457.09486528012
13306,145000,129388.88899138
52010,229000,288972.9073582613
16174,295000,355748.95309806266
17831,450000,305313.39543340483
9280,389000,382591.40965519915
20353,579000,671331.3258841864
11298,529000,493395.0529568451
48596,285000,371678.84243203927
40697,305000,279581.2845453514
14852,350000,291514.7786257365
46864,215000,230595.78652785206
45386,269000,334148.1202672415
3224,199000,406323.1521501594
29763,285000,332351.78421638114
896,995000,1145241.0138598373
51688,425000,490604.24343600514
33608,199000,327451.92130174953
46100,227500,420694.59508167004
48978,315000,389428.804417778
619,775000,478565.7070317294
42105,249000,270069.13086151244
22266,310000,350377.86306429794
52187,725000,653467.2356362614
19573,649000,541890.8114019068
41042,225000,381119.7133668441
1361,1050000,1088981.101513094
24074,450000,418146.6730166021
8516,575000,653620.1468501824
17269,890000,910523.0490158387
42510,695000,718981.7386352217
49178,499000,347070.98964149173
22035,140000,384292.06874932523
14764,295000,419075.1297278529
26449,895000,796010.3637989368
7792,299000,376223.1029459368
14512,1750000,1459827.022022901
19852,119000,171729.47760120424
26885,300000,525871.2185016384
2111,249500,446252.682549775
28922,379000,407334.8671126829
50657,449000,595783.0567306699
45021,265000,310012.41273769457
46285,335000,420406.78103235405
7377,265000,295664.88125697756
43557,259000,367387.70157387794
46236,289000,342154.4571985268
17349,675000,922316.4997570012
23736,169000,193354.83485837426
44859,260000,369343.7552769919
29923,499000,734515.027623244
36198,269000,323273.7396995742
52697,292211,217372.46177706862
12560,1588800,1349146.8531309196
40185,385000,570103.0012484794
16196,299000,358115.28162563767
12089,2500000,1929492.792941208
16884,480000,266844.80136559653
38601,330000,455441.39030706335
25496,335000,367870.4061823634
406,549000,525843.1565121685
52421,1995000,1284419.9562615857
16673,230000,181559.17641545244
49759,495000,510194.4299172175
38951,374000,531325.4282867205
6266,220000,385228.9262317681
16297,385000,379198.6373186505
38810,299500,314460.62506471726
41776,419000,346428.87777114403
8350,349000,323679.76025770063
11106,250000,404361.3053262981
20576,179000,279795.65405795677
34686,510000,989121.730676532
32804,395000,518693.5125758952
6529,199000,111707.50661808706
19866,180000,140962.4429816705
41019,474000,396967.96272544685
6357,1250000,1443168.2996599209
49429,209000,180627.6437372017
1842,245000,208996.51454615034
49571,309000,372452.97402552934
21994,399000,643347.0250632432
3625,295000,428611.6653516632
33877,329000,193792.24553446734
9929,553000,713656.617040071
25793,515000,409330.9686170146
28144,230000,575539.374194992
36478,45000,53859.27788383764
10879,1298000,1326796.8707471527
30380,286000,280810.3417165364
20984,479000,1570608.0326800444
45752,385500,532888.044014607
38963,360000,258945.7759914021
29098,525000,619373.3380996466
29144,679000,567605.2236287547
14259,521000,440564.7892749959
9502,180000,213451.50275313592
31825,110000,34345.50918989681
50389,428000,513719.98141231824
44883,429000,306955.5334374835
11759,455000,584198.7220904396
44427,291375,192605.92047728517
20813,335000,336861.4851575051
12825,460000,675903.1178375195
12604,375000,376705.1847774466
3666,495000,763373.416390281
19237,299000,462579.910869
46464,669000,638729.3296695881
3132,570000,822681.8215375482
45764,595000,370413.7113812211
19878,860000,827636.6372775673
45832,299000,345613.62516979815
10464,285000,349950.9265486074
41232,669000,379167.71028639714
2609,430000,526490.9597457846
49534,235000,247379.20474183603
24634,169000,374404.45386483544
13854,1045000,947238.6776032501
39244,369000,462797.8387699082
31461,269000,146940.954340249
7465,649000,754046.5437122296
51782,745000,613405.6832486293
5552,885000,991156.4159471898
24321,1150000,1409090.7483377268
2686,360000,581487.5996298797
52807,385000,338647.70655555587
46132,239000,242213.23897687858
24756,79900,150812.16410622385
14532,199000,183389.54889463919
8241,68000,-3079.449228611542
40629,319000,321363.0328543951
5519,595000,690871.6509912806
23890,279000,296279.51083456026
16607,1295000,1113231.2734672884
7710,695000,889641.2733689928
24011,395000,629954.0634539698
41863,295000,245686.51717709153
5390,149000,360011.6486720735
51122,329000,274950.4523044826
25362,269000,264466.50718603854
7255,650000,928034.438266706
45459,350000,307278.63796287664
19281,329000,247091.47893175267
33255,295000,425715.2244412514
12680,397600,364403.63810378226
37139,249000,75579.41893298866
40636,319000,279947.6917183158
36328,175000,273350.6682687957
46022,470000,509055.66797900945
12730,850000,879271.2184637733
17513,219000,235214.76901750063
44767,375000,379626.29961997655
37233,295000,467717.7785998053
12755,595000,565421.6341229321
8779,295000,323609.1020075014
5622,460000,314619.3706571603
31259,199500,337711.79359885625
9500,180000,213451.50275313592
49840,295000,313492.6807487969
20458,349000,272910.32233243855
30788,750000,825418.8563140177
19091,210000,262646.7911903785
52474,200000,302858.5192564785
35995,595000,381388.97663377144
15500,405000,639601.1470567307
43381,895000,653791.0119230924
25389,285000,372905.500156834
13715,525000,444179.7699050311
30048,214000,217324.962429322
39798,365000,274391.38068658597
34203,495000,488181.9654966956
12484,595000,772007.0568815307
19000,135000,76712.20627887233
2988,298000,356550.2780161757
32491,530000,465108.50743443635
19426,435000,274951.01344849187
20653,237000,301521.62776207493
5018,376463,505503.1638390247
2611,430000,526490.9597457846
18954,139000,329825.69594539085
13759,596000,641947.5098125519
1644,349000,437472.2040917706
40525,329000,312731.15276239987
14768,295000,327523.8825905587
14708,249000,127190.97071238386
1908,328000,286714.138131069
2549,749000,1322401.6232836605
7715,317500,403268.5881491684
28320,449000,385978.30305544555
18325,125000,150356.68954569177
30720,592000,584902.1975911241
8731,449000,407015.77897222515
41234,669000,379167.71028639714
50951,330000,444177.7317383187
48940,285000,295181.0909306187
2176,139000,131484.3160417665
19079,199000,193024.1247540546
32197,320376,209779.54214249636
35785,379000,559892.4783897948
19623,765000,777636.9902767802
3379,329000,502288.7078174425
7977,151000,98672.22449260938
3974,467000,467508.33693502867
31603,635000,449464.24069736985
40524,329000,312731.15276239987
4311,129900,132217.76677191793
36384,235000,194803.29453118477
4961,995000,1066650.9197516218
42557,295000,585729.0466318174
48155,975000,704068.6581320002
44648,259000,292548.03402057185
14106,595000,494010.51182470104
7240,475000,525867.8434105037
46687,325000,316209.97267350333
38549,230000,305489.5042866366
19412,415000,613436.1451713132
46165,249000,502115.2483573178
10628,209900,314365.7719586135
42976,515000,724239.1573156766
27310,388000,283699.47234818485
27830,474000,617256.8250632245
14909,395000,812455.7390660682
42252,239000,209194.84536443424
37549,596000,769594.5732390224
4433,475000,408931.41793897835
28309,429000,367486.81064952683
25310,239000,213978.0899349553
34547,180000,30135.55146266264
35660,315000,261107.69332936982
47735,349000,318156.3037015044
28596,165000,240280.01559740095
11481,115000,194768.5236469864
3677,139000,210397.15722924104
50320,365000,489163.493494314
20588,198000,232416.27342227742
5954,850000,840135.567404687
10974,810000,1004102.9860265194
25554,372000,518245.54704414884
46090,225000,282503.3561447705
20731,278000,299846.33262296097
21551,315000,398529.4412054626
664,570000,465727.2981170278
7895,499000,300119.40770434716
33147,477500,371341.2850872115
42881,220000,306356.94661861117
20976,475000,547826.8933132373
18322,115000,143945.93005819828
51353,230000,215994.70419318075
34960,1600000,1064721.6136822738
7550,375000,369971.5569847665
41173,799000,668049.9095897212
14174,195000,239050.79897037364
41385,245000,445187.34409041976
18415,1195000,730060.5110706305
9102,590000,781296.9672378346
2965,699000,690489.8867594993
39895,289000,509686.35894358734
47486,435000,417938.84815093287
28694,246554,159065.87989969092
35332,445000,253185.99720876548
7117,159000,213456.80355687236
37734,1495000,1287080.5416217425
16507,645000,830843.3458845175
19529,558000,793646.2464249368
23858,250000,99687.95342709933
9001,445000,835349.8625208295
26910,99000,211043.7971835478
14526,115000,105863.05633997597
41034,249000,244766.45975328356
43646,590000,587337.4887410077
14961,439000,401695.4165917643
41002,265000,352413.9863338008
37420,449000,453192.48214449314
12742,349000,299531.70690300746
46984,249000,280369.21113609325
24219,686000,616867.043467329
21530,275000,404318.2604633776
6286,899000,939119.5947232775
46771,495000,675759.240384487
22785,2195000,1202206.8830188478
34385,699000,917521.2153219376
29805,339000,600460.7503758733
3608,710000,499442.54192883987
26751,785000,1029933.4615504432
44945,249000,328126.38198586757
6405,349000,261519.79077885725
19793,119000,145196.35249919636
33583,185000,262200.6885928303
38443,765000,440190.46097618167
52266,209000,275602.85830143513
50474,635000,387312.30090268014
20799,330000,167139.95878991392
307,579000,635397.6777050579
16216,329000,425087.1034341211
22029,135000,58651.880139763816
5731,295000,344560.60873457126
15120,830000,962881.0519189544
23551,395000,454387.71614829905
39253,645000,505349.4376217923
26121,1890000,1112892.1419103942
34225,525000,545114.3027067777
15575,280000,163851.0409492483
30345,270000,190138.2892319949
51784,745000,712479.7344564439
40584,219000,237776.6425657022
801,575000,795620.5171280205
18827,575000,665710.1212976144
18248,545000,592899.8655458196
33084,175000,438141.96252288314
4572,315000,380778.5873633752
12521,779000,914648.9001498948
41734,245000,213015.55274450674
1710,440000,397961.1602177976
6174,365000,293350.9426532492
23757,199000,224766.44181267507
24629,165000,244390.0048512351
39069,650000,527955.7001012521
14907,389000,374402.41463743674
8028,375000,416557.7123791865
33889,348000,461605.26264079096
4555,1190000,1131896.3250123956
46405,478000,235412.80463132338
18645,399000,549205.5113707703
10753,249000,296023.81978583813
8846,995000,1088455.6042700356
12624,275000,257744.8416136614
12456,529000,446669.4928061985
50540,980000,575026.9155922353
41551,229000,254763.30626709334
19420,429000,353418.5982529587
11280,499000,462445.70191597426
6963,1080000,940050.4297151113
21222,249000,236800.12362453333
17258,695000,789912.03335499
2601,360000,432939.13581203355
36378,176000,-4016.090776568337
51344,230000,230090.2054415421
24478,439000,427177.0999970248
6944,599000,896360.5981818624
15449,249000,365649.1566529473
23703,149000,100423.30026645225
35235,669000,418118.15900057455
34041,409649,304260.18077802565
32533,574000,607464.6168061601
29965,675000,591527.954183968
23283,195000,86478.97721943166
24907,290000,238797.89597423797
17337,499500,456090.6854840496
32061,260000,356786.3260239549
22244,299000,254906.54258571577
13781,695000,748771.9642151245
41250,280000,259502.2382771725
14369,388000,430361.7729166281
52428,620000,622016.9456926577
19831,125000,45135.274739818706
18119,539000,463014.804344797
6379,245000,164768.17477191455
373,199000,120377.42498120293
33552,169000,310716.60435074515
43905,215000,318133.6369072767
28632,198000,296650.20692042145
34777,309000,258561.2199336204
45973,695000,477107.53469596826
21792,530000,459886.97483255796
9668,1150000,909030.3816479229
9909,375000,630007.7798352834
11185,325000,318130.92832533363
8114,665000,540608.6123181983
5010,259500,291272.3938246872
47924,290000,305189.554226284
5353,260000,184214.09822040488
8236,895000,589642.7234298559
42164,549000,782358.5872511053
18899,1595000,994718.7134707246
49875,349000,279033.4210453314
18133,273000,273409.6459678277
6207,309000,622380.3501608481
20531,155000,138540.18337136763
5244,449000,684418.8025468972
4607,225000,301608.82710627536
5530,249000,266982.6870903507
20681,249000,511109.6196454599
48085,595000,351618.7816299095
4683,485000,432603.1856869673
32947,995000,1003286.4117689214
15043,585000,1147292.7445581863
17913,559900,488669.63351581496
16580,995000,965834.0355344958
3603,459000,352531.4273364425
2447,875000,768831.4858327195
42686,455000,580821.601174093
14240,445000,436064.0151116814
10426,280000,273451.49047827494
25099,899000,556881.9570357581
45114,525000,539816.9978408336
304,579000,635397.6777050579
29472,635000,587710.33843728
40298,490000,436623.028189688
41070,790000,383820.8614334249
41688,275000,474272.80091647187
17593,260000,217253.15079205646
7038,325000,516017.25786952866
42204,690000,450512.5229194045
29453,229000,150884.18505451293
6211,315000,308052.5124714984
38790,335000,242736.0029562089
37204,275000,277199.7817796336
41289,245000,146979.4939475474
6004,295000,482555.67088201764
40090,398000,362782.7082160567
28302,425000,576830.6707435676
14497,797000,928331.0226054717
21507,499000,608112.7013796386
21485,415000,500830.7618550295
40886,595000,662792.4909092665
19394,399000,523649.60065574816
34063,421083,304260.18077802565
19559,598000,681259.923207257
13242,640000,540659.29974531
5418,275000,336477.55916080164
31813,105000,70930.60381672403
5634,450000,419354.1681795871
697,415000,381595.92523489846
31038,59500,-10499.050371298741
49924,650000,758175.0775645546
29907,474000,384387.2893528788
12171,145000,167475.8920446196
27174,285000,393590.04657511745
10013,195000,160749.6654316667
9022,572500,779347.1456634616
23921,299000,387402.4950842985
35368,99000,380854.62901152374
4694,149000,168003.57586616115
42563,295000,273341.08153657673
30123,595000,599659.5964382624
17035,299000,690738.419209001
10937,1300000,1139886.8889861426
48437,287500,356183.36902384786
18493,260000,308355.95498894504
10110,259000,227380.8078165086
8207,549000,563088.3154441135
17675,329000,335746.37846926297
25571,376000,247631.46087609924
16224,339000,399331.7144307489
29300,279000,291721.6931459147
45729,290000,308003.786317784
